CustomerID,TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,IsFraud,FraudRiskScore,FraudLabel,NetCashFlow
221,TX029895,AC00175,557.18,6/8/23 12:00 AM,Credit,Seattle,D000205,36.13.239.172,M041,Branch,41,Engineer,73,1,4004.55,0,31.3,Legitimate,557.18
749,TX029896,AC00442,12.25,2/17/24 12:00 AM,Debit,New York,D000326,190.152.148.249,M088,Branch,76,Retired,77,1,4909.24,0,30.8,Legitimate,-12.25
239,TX029897,AC00241,210.43,11/5/20 12:00 AM,Debit,San Francisco,D000039,223.189.165.37,M020,Branch,47,Engineer,194,1,4760.34,0,14.6,Legitimate,-210.43
923,TX029898,AC00274,787.25,8/30/20 12:00 AM,Credit,Albuquerque,D000220,112.222.0.29,M036,Online,59,Doctor,38,1,5977.59,0,36.1,Legitimate,787.25
113,TX029899,AC00315,74.84,4/26/23 12:00 AM,Debit,Fresno,D000280,5.50.152.168,M096,ATM,77,Retired,266,1,1441.86,0,4.7,Legitimate,-74.84
80,TX029900,AC00150,991.04,4/25/21 12:00 AM,Debit,San Antonio,D000205,90.111.245.138,M007,ATM,43,Doctor,169,1,6215.96,0,18.1,Legitimate,-991.04
828,TX029901,AC00335,339.89,11/13/25 12:00 AM,Credit,Raleigh,D000625,8.244.162.185,M024,Branch,49,Doctor,172,1,7719.71,0,17.7,Legitimate,339.89
14,TX029902,AC00305,16.37,2/21/21 12:00 AM,Debit,Tucson,D000477,214.32.109.197,M009,Branch,26,Engineer,159,1,6089.79,0,19.4,Legitimate,-16.37
836,TX029903,AC00056,38.14,10/13/20 12:00 AM,Credit,San Jose,D000211,219.219.117.136,M062,Online,27,Student,109,1,411.78,0,26.3,Legitimate,38.14
81,TX029904,AC00436,298.67,12/27/21 12:00 AM,Credit,Sacramento,D000482,61.95.76.233,M047,Branch,59,Engineer,101,1,9148.08,0,27.4,Legitimate,298.67
840,TX029905,AC00284,120.03,12/28/21 12:00 AM,Credit,Tucson,D000439,53.218.177.171,M031,Online,27,Engineer,135,1,4764.48,0,22.8,Legitimate,120.03
922,TX029906,AC00386,37.88,12/17/20 12:00 AM,Debit,Austin,D000539,219.98.242.240,M089,Online,70,Retired,163,1,3524.68,0,18.9,Legitimate,-37.88
716,TX029907,AC00306,132.58,12/28/23 12:00 AM,Debit,Las Vegas,D000616,106.244.1.47,M072,Online,35,Engineer,143,1,8843.44,0,21.7,Legitimate,-132.58
545,TX029908,AC00437,523.17,1/30/22 12:00 AM,Debit,Miami,D000690,89.6.100.149,M036,Online,28,Student,244,1,1719.97,0,7.7,Legitimate,-523.17
966,TX029909,AC00204,209.54,3/1/23 12:00 AM,Credit,San Diego,D000442,187.223.139.194,M093,Online,54,Engineer,68,1,7375.73,0,32.0,Legitimate,209.54
979,TX029910,AC00305,14.69,6/17/21 12:00 AM,Debit,Dallas,D000447,101.90.40.193,M059,Branch,57,Retired,154,1,3908.65,0,20.1,Legitimate,-14.69
311,TX029911,AC00006,548.54,7/30/20 12:00 AM,Debit,Detroit,D000044,51.250.46.149,M009,ATM,27,Student,121,1,892.83,0,24.7,Legitimate,-548.54
300,TX029912,AC00448,68.54,5/14/20 12:00 AM,Debit,Fort Worth,D000431,201.113.165.203,M053,ATM,40,Doctor,30,1,12723.62,0,37.2,Legitimate,-68.54
466,TX029913,AC00122,21.3,4/25/20 12:00 AM,Debit,Fresno,D000537,198.166.198.233,M027,Branch,34,Engineer,258,1,9594.11,0,5.8,Legitimate,-21.3
576,TX029914,AC00063,4.92,3/23/25 12:00 AM,Debit,Philadelphia,D000441,188.225.207.71,M084,ATM,26,Student,63,1,1429.61,0,32.7,Legitimate,-4.92
676,TX029915,AC00275,113.85,8/2/21 12:00 AM,Credit,Tucson,D000521,11.3.59.231,M001,Online,36,Doctor,12,1,6756.13,0,39.7,Legitimate,113.85
631,TX029916,AC00425,585.55,10/31/21 12:00 AM,Debit,Philadelphia,D000203,115.30.82.168,M046,ATM,53,Engineer,95,1,5670.0,0,28.3,Legitimate,-585.55
86,TX029917,AC00017,109.42,6/23/23 12:00 AM,Debit,Baltimore,D000640,1.98.25.114,M095,ATM,32,Engineer,33,1,6494.25,0,36.8,Legitimate,-109.42
229,TX029918,AC00392,33.03,7/27/20 12:00 AM,Debit,Columbus,D000434,172.111.76.65,M056,Branch,31,Engineer,72,1,2810.37,0,31.4,Legitimate,-33.03
235,TX029919,AC00384,334.02,8/9/23 12:00 AM,Debit,Charlotte,D000407,62.27.235.199,M099,Online,26,Student,90,1,1769.06,0,29.0,Legitimate,-334.02
343,TX029920,AC00394,250.29,2/17/23 12:00 AM,Debit,Las Vegas,D000272,49.174.157.140,M015,Branch,35,Engineer,56,1,791.46,0,33.7,Legitimate,-250.29
263,TX029921,AC00216,242.96,9/30/24 12:00 AM,Credit,Memphis,D000299,157.47.114.20,M012,Online,53,Engineer,169,1,4120.75,0,18.1,Legitimate,242.96
894,TX029922,AC00292,282.34,9/27/20 12:00 AM,Debit,Los Angeles,D000422,94.37.250.128,M025,ATM,55,Engineer,110,1,8836.51,0,26.2,Legitimate,-282.34
299,TX029923,AC00492,180.88,2/7/20 12:00 AM,Credit,Oklahoma City,D000451,184.185.209.72,M021,Online,33,Engineer,55,1,9905.23,0,33.8,Legitimate,180.88
527,TX029924,AC00405,260.97,8/21/24 12:00 AM,Debit,Indianapolis,D000082,3.102.127.165,M100,Branch,37,Engineer,79,1,9801.48,0,30.5,Legitimate,-260.97
303,TX029925,AC00323,43.6,3/22/22 12:00 AM,Credit,Seattle,D000349,139.23.212.102,M038,Online,26,Student,251,1,1644.09,0,6.8,Legitimate,43.6
906,TX029926,AC00197,202.99,5/14/20 12:00 AM,Debit,Tucson,D000645,156.187.182.236,M007,Online,68,Retired,287,1,2732.86,0,1.8,Legitimate,-202.99
387,TX029927,AC00433,323.41,5/4/23 12:00 AM,Debit,Sacramento,D000255,16.94.155.46,M026,Online,40,Engineer,45,1,2290.1,0,35.2,Legitimate,-323.41
253,TX029928,AC00490,45.06,10/15/22 12:00 AM,Debit,New York,D000668,125.225.212.244,M060,Branch,27,Engineer,38,1,5334.97,0,36.1,Legitimate,-45.06
980,TX029929,AC00470,810.5,9/15/25 12:00 AM,Debit,Miami,D000181,82.75.200.117,M096,Online,28,Student,197,1,985.77,0,14.2,Legitimate,-810.5
521,TX029930,AC00016,65.69,8/30/25 12:00 AM,Debit,Baltimore,D000397,184.146.10.88,M060,Branch,28,Student,31,1,164.12,0,37.1,Legitimate,-65.69
506,TX029931,AC00251,460.3,3/27/23 12:00 AM,Debit,Omaha,D000129,3.70.1.133,M054,ATM,19,Student,248,1,476.19,0,7.2,Legitimate,-460.3
795,TX029932,AC00150,477.52,12/14/20 12:00 AM,Debit,Tucson,D000642,180.224.54.115,M002,Branch,57,Doctor,127,1,12470.62,0,23.9,Legitimate,-477.52
302,TX029933,AC00009,234.73,6/27/24 12:00 AM,Credit,Jacksonville,D000215,59.127.135.25,M041,Online,24,Student,93,1,131.25,0,28.6,Legitimate,234.73
675,TX029934,AC00453,136.54,3/17/21 12:00 AM,Debit,Charlotte,D000093,149.84.108.18,M028,Branch,71,Retired,133,1,2115.8,0,23.0,Legitimate,-136.54
100,TX029935,AC00384,386.85,1/10/25 12:00 AM,Debit,Charlotte,D000407,62.27.235.199,M099,Online,26,Student,90,1,1769.06,0,29.0,Legitimate,-386.85
133,TX029936,AC00460,172.11,8/9/23 12:00 AM,Debit,Oklahoma City,D000140,158.135.64.240,M089,Branch,24,Student,58,1,801.01,0,33.4,Legitimate,-172.11
85,TX029937,AC00043,771.63,2/15/22 12:00 AM,Debit,Los Angeles,D000443,99.205.173.118,M093,ATM,68,Doctor,90,1,9127.65,0,29.0,Legitimate,-771.63
384,TX029938,AC00458,299.78,11/17/25 12:00 AM,Debit,Fort Worth,D000007,57.232.212.116,M018,Branch,44,Doctor,80,1,14409.74,0,30.3,Legitimate,-299.78
723,TX029939,AC00131,48.89,2/1/23 12:00 AM,Debit,Detroit,D000217,147.119.62.178,M003,Branch,29,Doctor,76,1,1334.6,0,30.9,Legitimate,-48.89
450,TX029940,AC00466,59.9,4/25/22 12:00 AM,Debit,Phoenix,D000084,14.200.197.126,M035,Online,24,Student,170,1,1882.77,0,17.9,Legitimate,-59.9
553,TX029941,AC00181,251.62,2/18/21 12:00 AM,Debit,Chicago,D000026,82.75.200.117,M004,Online,28,Student,46,1,824.71,0,35.0,Legitimate,-251.62
294,TX029942,AC00157,469.14,11/22/23 12:00 AM,Debit,Atlanta,D000142,221.169.49.152,M087,Branch,58,Retired,277,1,6142.54,0,3.2,Legitimate,-469.14
809,TX029943,AC00210,317.63,8/14/21 12:00 AM,Debit,Philadelphia,D000244,10.144.131.89,M015,ATM,68,Doctor,35,1,10628.59,0,36.6,Legitimate,-317.63
544,TX029944,AC00025,66.62,11/29/20 12:00 AM,Debit,Sacramento,D000489,77.208.193.198,M026,Branch,26,Student,72,1,7380.63,0,31.4,Legitimate,-66.62
743,TX029945,AC00416,639.33,9/16/20 12:00 AM,Debit,Seattle,D000626,11.167.243.171,M083,ATM,26,Engineer,264,1,5587.44,0,5.0,Legitimate,-639.33
667,TX029946,AC00331,569.19,11/6/23 12:00 AM,Debit,Nashville,D000321,213.15.9.253,M076,Branch,19,Student,105,1,1307.86,0,26.9,Legitimate,-569.19
166,TX029947,AC00002,484.25,7/12/25 12:00 AM,Debit,San Diego,D000594,113.137.153.101,M022,Online,23,Student,187,1,1154.48,0,15.6,Legitimate,-484.25
115,TX029948,AC00465,98.84,7/7/21 12:00 AM,Debit,Phoenix,D000673,48.89.167.189,M098,ATM,56,Doctor,277,4,7487.79,1,48.2,Suspected Fraud,-98.84
282,TX029949,AC00007,480.49,4/21/21 12:00 AM,Debit,Las Vegas,D000327,131.41.45.13,M082,ATM,58,Doctor,11,1,10915.11,0,39.9,Legitimate,-480.49
987,TX029950,AC00010,514.01,9/6/23 12:00 AM,Credit,Mesa,D000622,193.108.17.115,M048,Branch,51,Engineer,127,1,7708.41,0,23.9,Legitimate,514.01
830,TX029951,AC00339,504.74,11/9/20 12:00 AM,Debit,Charlotte,D000242,200.13.225.150,M012,ATM,24,Student,133,1,1242.62,0,23.0,Legitimate,-504.74
589,TX029952,AC00337,537.91,7/13/20 12:00 AM,Credit,Indianapolis,D000336,160.65.101.37,M094,Branch,48,Engineer,161,1,6087.24,0,19.2,Legitimate,537.91
499,TX029953,AC00489,206.27,10/29/23 12:00 AM,Debit,Virginia Beach,D000058,7.105.184.86,M091,ATM,48,Doctor,203,1,9100.81,0,13.4,Legitimate,-206.27
856,TX029954,AC00401,436.44,2/24/23 12:00 AM,Debit,Chicago,D000297,197.162.55.147,M051,Branch,74,Retired,90,1,4673.28,0,29.0,Legitimate,-436.44
432,TX029955,AC00442,26.68,3/3/20 12:00 AM,Debit,Houston,D000112,91.204.200.167,M099,ATM,77,Retired,228,1,3085.38,0,9.9,Legitimate,-26.68
434,TX029956,AC00173,210.96,6/4/21 12:00 AM,Debit,Houston,D000266,46.150.175.171,M017,ATM,52,Doctor,93,1,8475.47,0,28.6,Legitimate,-210.96
402,TX029957,AC00345,88.64,3/10/21 12:00 AM,Debit,Fort Worth,D000669,130.29.230.16,M096,Branch,28,Student,21,1,1913.06,0,38.5,Legitimate,-88.64
870,TX029958,AC00044,470.37,2/3/24 12:00 AM,Debit,Kansas City,D000345,35.73.67.98,M005,Branch,52,Doctor,164,1,7707.96,0,18.8,Legitimate,-470.37
278,TX029959,AC00470,171.54,12/30/23 12:00 AM,Debit,Nashville,D000259,187.52.200.18,M044,Branch,26,Student,292,1,1265.27,0,1.1,Legitimate,-171.54
526,TX029960,AC00299,230.17,6/26/24 12:00 AM,Credit,Denver,D000485,101.90.40.193,M043,Branch,46,Engineer,35,1,3057.4,0,36.6,Legitimate,230.17
973,TX029961,AC00159,418.07,8/5/20 12:00 AM,Credit,Kansas City,D000661,139.23.212.102,M040,Online,69,Retired,121,1,3907.54,0,24.7,Legitimate,418.07
324,TX029962,AC00133,248.58,2/2/25 12:00 AM,Credit,Portland,D000097,3.77.114.6,M088,Branch,24,Student,107,1,752.25,0,26.6,Legitimate,248.58
455,TX029963,AC00495,663.4,4/3/21 12:00 AM,Debit,Fort Worth,D000031,30.92.249.132,M075,Online,28,Student,231,1,160.57,0,9.5,Legitimate,-663.4
207,TX029964,AC00204,49.41,12/15/25 12:00 AM,Credit,San Francisco,D000287,214.67.148.245,M071,Branch,58,Retired,40,1,2727.45,0,35.9,Legitimate,49.41
593,TX029965,AC00040,293.77,3/26/25 12:00 AM,Debit,Fresno,D000504,112.86.148.212,M020,Online,38,Engineer,136,1,6362.16,0,22.6,Legitimate,-293.77
104,TX029966,AC00366,112.13,10/3/22 12:00 AM,Debit,Chicago,D000493,175.230.206.232,M064,Online,70,Doctor,83,1,7037.34,0,29.9,Legitimate,-112.13
116,TX029967,AC00475,311.99,9/18/24 12:00 AM,Debit,Jacksonville,D000225,170.225.23.251,M021,Online,21,Student,82,1,1061.96,0,30.1,Legitimate,-311.99
584,TX029968,AC00004,42.29,1/9/24 12:00 AM,Debit,Louisville,D000214,148.25.159.90,M061,Branch,59,Retired,156,1,1153.84,0,19.9,Legitimate,-42.29
119,TX029969,AC00257,68.0,8/22/24 12:00 AM,Debit,Charlotte,D000611,142.148.226.178,M015,Online,39,Doctor,34,1,6474.41,0,36.7,Legitimate,-68.0
158,TX029970,AC00012,146.21,2/10/20 12:00 AM,Debit,Fort Worth,D000159,42.61.10.112,M040,ATM,34,Engineer,50,1,4471.05,0,34.5,Legitimate,-146.21
560,TX029971,AC00416,616.15,7/2/20 12:00 AM,Debit,Seattle,D000626,11.167.243.171,M083,ATM,26,Engineer,264,1,5587.44,0,5.0,Legitimate,-616.15
141,TX029972,AC00022,536.52,6/6/25 12:00 AM,Debit,Philadelphia,D000478,218.54.207.160,M017,Branch,25,Student,160,1,1592.94,0,19.3,Legitimate,-536.52
329,TX029973,AC00357,788.74,9/8/24 12:00 AM,Debit,Seattle,D000691,193.221.15.59,M028,Online,25,Student,11,1,102.2,0,39.9,Legitimate,-788.74
703,TX029974,AC00040,1405.61,9/11/23 12:00 AM,Credit,Austin,D000077,219.96.187.255,M060,Branch,60,Engineer,159,1,9410.17,0,19.4,Legitimate,1405.61
823,TX029975,AC00352,29.06,11/15/21 12:00 AM,Debit,San Francisco,D000266,3.77.114.6,M063,ATM,58,Doctor,243,1,10915.54,0,7.9,Legitimate,-29.06
285,TX029976,AC00004,364.08,7/12/22 12:00 AM,Debit,Portland,D000146,136.172.149.77,M014,ATM,25,Student,176,1,1073.51,0,17.1,Legitimate,-364.08
486,TX029977,AC00210,243.95,5/11/22 12:00 AM,Debit,Dallas,D000605,219.98.242.240,M014,Online,58,Engineer,124,1,4382.73,0,24.3,Legitimate,-243.95
629,TX029978,AC00319,536.17,8/10/22 12:00 AM,Credit,Nashville,D000641,82.115.199.37,M045,Branch,70,Retired,63,1,2224.08,0,32.7,Legitimate,536.17
227,TX029979,AC00260,92.37,10/9/23 12:00 AM,Credit,Atlanta,D000507,188.205.152.176,M063,Branch,77,Retired,55,1,6647.73,0,33.8,Legitimate,92.37
881,TX029980,AC00475,328.22,7/19/24 12:00 AM,Debit,Jacksonville,D000225,170.225.23.251,M021,Online,21,Student,82,1,1061.96,0,30.1,Legitimate,-328.22
973,TX029981,AC00087,335.55,4/21/22 12:00 AM,Debit,San Francisco,D000150,92.180.81.50,M067,Branch,44,Doctor,12,1,13084.27,0,39.7,Legitimate,-335.55
183,TX029982,AC00336,445.22,12/31/24 12:00 AM,Credit,Fresno,D000033,188.77.83.72,M081,Online,35,Doctor,146,3,6990.64,0,51.2,Legitimate,445.22
71,TX029983,AC00195,581.78,7/17/20 12:00 AM,Credit,Chicago,D000175,201.95.180.152,M093,Branch,55,Retired,121,1,6521.05,0,24.7,Legitimate,581.78
407,TX029984,AC00257,74.59,11/5/24 12:00 AM,Debit,Charlotte,D000611,142.148.226.178,M015,Online,39,Doctor,34,1,6474.41,0,36.7,Legitimate,-74.59
560,TX029985,AC00064,176.17,1/22/24 12:00 AM,Debit,Kansas City,D000515,3.77.114.6,M080,Branch,51,Retired,137,1,3051.29,0,22.5,Legitimate,-176.17
767,TX029986,AC00441,53.69,1/24/23 12:00 AM,Credit,Austin,D000113,101.223.82.253,M044,Branch,28,Student,66,1,1744.4,0,32.3,Legitimate,53.69
246,TX029987,AC00231,26.51,4/2/22 12:00 AM,Credit,Austin,D000392,187.199.178.27,M028,Online,77,Retired,163,1,7095.76,0,18.9,Legitimate,26.51
807,TX029988,AC00380,51.05,3/24/22 12:00 AM,Debit,Seattle,D000199,193.217.248.188,M063,Branch,64,Retired,107,1,4943.16,0,26.6,Legitimate,-51.05
676,TX029989,AC00040,302.36,3/1/22 12:00 AM,Debit,Fresno,D000504,112.86.148.212,M020,Online,38,Engineer,136,1,6362.16,0,22.6,Legitimate,-302.36
965,TX029990,AC00106,289.04,9/3/25 12:00 AM,Debit,Columbus,D000433,55.154.161.250,M062,Online,54,Engineer,25,1,6586.19,0,37.9,Legitimate,-289.04
570,TX029991,AC00232,25.02,2/28/20 12:00 AM,Credit,San Diego,D000026,120.16.186.17,M078,Online,45,Doctor,277,1,11749.77,0,3.2,Legitimate,25.02
736,TX029992,AC00013,114.85,10/22/23 12:00 AM,Debit,Seattle,D000182,115.218.48.83,M032,Online,59,Retired,80,1,6144.68,0,30.3,Legitimate,-114.85
218,TX029993,AC00140,159.51,12/8/25 12:00 AM,Debit,San Jose,D000164,38.166.40.246,M057,ATM,42,Doctor,176,1,9141.79,0,17.1,Legitimate,-159.51
454,TX029994,AC00047,741.79,4/6/23 12:00 AM,Debit,Chicago,D000551,136.105.231.135,M100,Branch,78,Retired,27,1,5134.37,0,37.7,Legitimate,-741.79
551,TX029995,AC00217,19.95,11/2/23 12:00 AM,Debit,Miami,D000649,86.103.2.29,M065,Branch,18,Student,22,1,796.35,0,38.3,Legitimate,-19.95
660,TX029996,AC00032,214.56,8/4/23 12:00 AM,Debit,Tucson,D000001,121.67.144.20,M047,ATM,70,Retired,50,1,1477.63,0,34.5,Legitimate,-214.56
594,TX029997,AC00173,701.41,1/13/23 12:00 AM,Debit,Phoenix,D000141,210.228.226.64,M081,ATM,18,Student,277,1,1008.76,0,3.2,Legitimate,-701.41
273,TX029998,AC00166,270.44,10/12/23 12:00 AM,Debit,Philadelphia,D000451,27.93.195.98,M087,Online,77,Retired,101,1,2272.17,0,27.4,Legitimate,-270.44
418,TX029999,AC00318,193.16,6/3/25 12:00 AM,Credit,Kansas City,D000377,79.227.202.117,M066,Online,25,Student,63,1,570.1,0,32.7,Legitimate,193.16
247,TX030000,AC00344,1378.69,4/12/24 12:00 AM,Debit,El Paso,D000681,80.75.92.66,M073,Branch,26,Engineer,171,1,7858.41,0,17.8,Legitimate,-1378.69
897,TX030001,AC00128,160.14,2/5/25 12:00 AM,Credit,Sacramento,D000051,37.213.85.222,M028,Online,40,Doctor,220,1,12662.66,0,11.0,Legitimate,160.14
922,TX030002,AC00436,332.6,4/27/23 12:00 AM,Debit,Denver,D000692,104.155.121.252,M017,Online,34,Doctor,68,1,9588.07,0,32.0,Legitimate,-332.6
268,TX030003,AC00108,136.94,8/22/24 12:00 AM,Debit,Fort Worth,D000637,155.19.119.0,M074,ATM,50,Doctor,106,1,8395.85,0,26.8,Legitimate,-136.94
752,TX030004,AC00176,12.52,4/2/25 12:00 AM,Debit,Charlotte,D000387,121.67.144.20,M014,Branch,51,Doctor,42,1,6076.45,0,35.6,Legitimate,-12.52
231,TX030005,AC00321,378.28,4/9/21 12:00 AM,Debit,Portland,D000301,30.229.179.194,M062,ATM,59,Engineer,109,1,3210.39,0,26.3,Legitimate,-378.28
22,TX030006,AC00314,350.17,2/27/25 12:00 AM,Debit,Miami,D000034,137.33.78.168,M070,Online,44,Engineer,104,1,6237.68,0,27.0,Legitimate,-350.17
481,TX030007,AC00159,145.1,2/14/24 12:00 AM,Credit,New York,D000658,217.233.219.196,M061,Branch,37,Doctor,96,1,11903.82,0,28.1,Legitimate,145.1
77,TX030008,AC00373,511.27,8/27/22 12:00 AM,Debit,Washington,D000018,8.243.4.138,M054,ATM,48,Doctor,115,1,10556.81,0,25.5,Legitimate,-511.27
519,TX030009,AC00324,258.45,8/23/24 12:00 AM,Debit,Baltimore,D000652,47.167.178.158,M018,ATM,80,Retired,27,1,6290.62,0,37.7,Legitimate,-258.45
333,TX030010,AC00419,441.99,1/4/21 12:00 AM,Debit,Chicago,D000250,191.91.45.159,M017,Online,29,Engineer,103,1,8994.67,0,27.2,Legitimate,-441.99
910,TX030011,AC00087,387.47,3/10/24 12:00 AM,Debit,Tucson,D000481,82.88.241.226,M081,ATM,37,Engineer,245,1,9062.4,0,7.6,Legitimate,-387.47
926,TX030012,AC00417,389.59,6/18/23 12:00 AM,Debit,Omaha,D000676,78.100.105.143,M088,ATM,63,Doctor,180,1,7945.57,0,16.6,Legitimate,-389.59
249,TX030013,AC00218,504.09,4/30/25 12:00 AM,Debit,Sacramento,D000320,45.182.28.148,M067,ATM,40,Engineer,132,1,6903.68,0,23.2,Legitimate,-504.09
240,TX030014,AC00300,181.47,9/22/23 12:00 AM,Debit,Oklahoma City,D000421,189.198.67.252,M004,ATM,58,Retired,244,1,2626.63,0,7.7,Legitimate,-181.47
420,TX030015,AC00065,192.75,2/26/23 12:00 AM,Debit,Tucson,D000554,184.185.209.72,M086,Branch,18,Student,139,1,9716.68,0,22.2,Legitimate,-192.75
910,TX030016,AC00254,188.35,2/21/23 12:00 AM,Debit,Jacksonville,D000574,1.198.76.182,M084,ATM,26,Student,84,1,587.12,0,29.8,Legitimate,-188.35
480,TX030017,AC00197,62.5,5/1/23 12:00 AM,Debit,Boston,D000668,133.63.96.21,M025,Branch,36,Doctor,109,1,11123.65,0,26.3,Legitimate,-62.5
773,TX030018,AC00064,49.63,5/6/25 12:00 AM,Debit,San Jose,D000043,161.195.172.148,M057,Branch,32,Doctor,51,1,9794.26,0,34.3,Legitimate,-49.63
969,TX030019,AC00203,58.98,9/17/24 12:00 AM,Credit,Houston,D000038,18.72.115.111,M042,Online,75,Retired,195,1,6396.08,0,14.5,Legitimate,58.98
921,TX030020,AC00322,874.59,7/22/20 12:00 AM,Debit,Chicago,D000050,139.23.212.102,M037,ATM,19,Student,175,1,1973.63,0,17.2,Legitimate,-874.59
875,TX030021,AC00115,87.96,3/13/23 12:00 AM,Credit,Portland,D000185,218.54.207.160,M014,ATM,25,Student,157,1,1299.4,0,19.7,Legitimate,87.96
273,TX030022,AC00010,1083.0,9/22/21 12:00 AM,Debit,San Diego,D000428,74.58.165.67,M016,Online,19,Student,38,1,1605.67,0,36.1,Legitimate,-1083.0
790,TX030023,AC00425,566.26,12/26/20 12:00 AM,Debit,Philadelphia,D000203,115.30.82.168,M046,ATM,53,Engineer,95,1,5670.0,0,28.3,Legitimate,-566.26
455,TX030024,AC00365,140.14,3/12/25 12:00 AM,Debit,Boston,D000139,77.7.223.184,M004,Online,27,Student,31,1,1305.76,0,37.1,Legitimate,-140.14
523,TX030025,AC00002,487.04,2/22/25 12:00 AM,Credit,Charlotte,D000420,59.132.247.252,M026,ATM,25,Student,94,1,1305.06,0,28.4,Legitimate,487.04
914,TX030026,AC00464,87.34,8/21/25 12:00 AM,Debit,San Jose,D000236,79.227.202.117,M090,ATM,47,Doctor,192,1,13899.24,0,14.9,Legitimate,-87.34
568,TX030027,AC00023,452.31,5/13/22 12:00 AM,Debit,Tucson,D000237,180.224.54.115,M027,ATM,40,Engineer,111,1,7616.43,0,26.1,Legitimate,-452.31
919,TX030028,AC00219,86.84,7/22/22 12:00 AM,Credit,Raleigh,D000403,170.54.231.239,M054,Branch,28,Student,105,1,246.57,0,26.9,Legitimate,86.84
257,TX030029,AC00341,17.04,9/1/24 12:00 AM,Debit,Albuquerque,D000574,155.19.119.0,M042,ATM,56,Doctor,33,1,10658.88,0,36.8,Legitimate,-17.04
803,TX030030,AC00354,140.18,2/26/21 12:00 AM,Debit,Tucson,D000530,38.164.132.63,M065,Branch,20,Student,35,1,1488.65,0,36.6,Legitimate,-140.18
357,TX030031,AC00313,57.48,4/29/20 12:00 AM,Debit,Detroit,D000297,33.28.138.82,M043,Branch,27,Student,283,1,1351.69,0,2.3,Legitimate,-57.48
938,TX030032,AC00498,659.59,7/10/22 12:00 AM,Debit,Detroit,D000665,94.227.164.192,M044,Online,60,Engineer,114,1,3927.69,0,25.7,Legitimate,-659.59
303,TX030033,AC00135,36.8,10/11/23 12:00 AM,Debit,Virginia Beach,D000680,200.136.146.93,M045,Branch,52,Engineer,169,1,8497.34,0,18.1,Legitimate,-36.8
671,TX030034,AC00475,188.49,9/26/22 12:00 AM,Debit,Louisville,D000105,189.248.139.91,M056,Branch,78,Retired,110,1,3553.69,0,26.2,Legitimate,-188.49
768,TX030035,AC00397,176.59,4/7/21 12:00 AM,Debit,Kansas City,D000531,16.128.130.153,M042,Branch,37,Engineer,176,1,3886.77,0,17.1,Legitimate,-176.59
678,TX030036,AC00296,347.64,2/12/23 12:00 AM,Credit,Mesa,D000056,34.125.226.63,M079,Online,75,Retired,37,1,1389.71,0,36.3,Legitimate,347.64
383,TX030037,AC00313,58.81,8/28/25 12:00 AM,Debit,Detroit,D000297,33.28.138.82,M043,Branch,27,Student,283,1,1351.69,0,2.3,Legitimate,-58.81
120,TX030038,AC00053,25.58,8/24/21 12:00 AM,Credit,Nashville,D000449,223.32.70.156,M002,Online,40,Engineer,17,1,478.23,0,39.0,Legitimate,25.58
768,TX030039,AC00079,290.63,5/26/22 12:00 AM,Credit,Denver,D000375,82.75.200.117,M050,Online,47,Doctor,104,1,10548.58,0,27.0,Legitimate,290.63
64,TX030040,AC00385,131.55,11/16/21 12:00 AM,Credit,Memphis,D000545,115.241.186.164,M029,Branch,24,Student,71,1,7465.95,0,31.6,Legitimate,131.55
928,TX030041,AC00032,53.43,10/5/21 12:00 AM,Credit,San Francisco,D000088,154.138.163.229,M016,Branch,28,Student,96,1,105.01,0,28.1,Legitimate,53.43
63,TX030042,AC00016,718.68,12/8/23 12:00 AM,Debit,Washington,D000562,63.67.150.226,M026,Online,59,Doctor,124,1,5003.22,0,24.3,Legitimate,-718.68
462,TX030043,AC00377,290.9,4/1/22 12:00 AM,Debit,Charlotte,D000509,193.190.29.63,M089,ATM,22,Student,284,1,1052.31,0,2.2,Legitimate,-290.9
592,TX030044,AC00400,82.22,9/24/23 12:00 AM,Credit,Memphis,D000191,85.240.254.83,M069,Online,56,Engineer,189,1,7255.33,0,15.3,Legitimate,82.22
544,TX030045,AC00391,135.32,2/13/20 12:00 AM,Debit,Charlotte,D000203,27.215.118.94,M014,Branch,44,Doctor,42,1,5873.54,0,35.6,Legitimate,-135.32
374,TX030046,AC00456,83.75,12/22/23 12:00 AM,Credit,San Jose,D000574,166.41.54.117,M007,Branch,31,Doctor,41,1,13991.5,0,35.7,Legitimate,83.75
235,TX030047,AC00104,274.51,8/19/20 12:00 AM,Debit,New York,D000122,59.12.96.11,M058,Online,54,Engineer,81,1,1230.12,0,30.2,Legitimate,-274.51
37,TX030048,AC00181,42.56,4/7/22 12:00 AM,Debit,Charlotte,D000536,5.74.9.122,M024,ATM,55,Doctor,37,1,1514.34,0,36.3,Legitimate,-42.56
66,TX030049,AC00344,45.58,3/27/25 12:00 AM,Debit,San Francisco,D000184,13.88.251.53,M048,Online,33,Doctor,233,1,5225.73,0,9.2,Legitimate,-45.58
